Date,Open,High,Low,Close,Volume,Adj Close
2016-11-21,275.5995,278.2005,272.6505,276.0495,7038100,181.9522
2016-11-18,273.45,277.7505,273.45,275.10,6513800,181.3264
2016-11-17,271.2495,277.9995,270.1995,273.2505,5879100,180.1073
2016-11-16,279.00,284.5995,271.0995,272.40,8986900,179.5467
2016-11-15,270.2505,286.4505,269.5005,275.5995,12179900,181.6556
2016-11-14,273.45,273.45,273.45,273.45,000,180.2388
2016-11-11,273.00,278.8005,270.1005,273.45,6617500,180.2388
2016-11-10,273.00,279.45,271.20,276.00,5849200,181.9196
2016-11-09,252.1995,271.0005,250.0005,269.8995,7471700,177.8986
2016-11-08,268.3995,271.6995,265.35,270.60,5654500,178.3603
2016-11-07,273.00,274.0005,266.3505,267.1995,4419200,176.1189
2016-11-04,267.7995,271.95,265.0005,269.5005,7203400,177.6356
2016-11-03,273.6495,274.0005,267.00,267.5505,10778100,176.3503
2016-11-02,285.00,285.7995,275.7495,277.2495,14774700,178.2941
2016-11-01,290.2995,290.2995,281.8005,289.1505,11064300,185.9474
2016-10-31,286.9005,286.9005,286.9005,286.9005,000,184.5004
2016-10-28,292.95,294.45,285.7995,286.9005,10070300,184.5004
2016-10-27,292.0005,297.4005,284.10,290.8005,24448200,187.0085
2016-10-26,288.4995,292.8495,286.3005,290.10,6344100,186.558
2016-10-25,292.9995,293.70,287.5995,288.75,11650000,185.6898
2016-10-24,280.05,293.6505,278.5005,292.35,15753500,188.0049
2016-10-21,280.9995,281.0505,276.0495,279.7995,3639400,179.9339
2016-10-20,280.9005,283.1505,278.0505,281.3505,6078400,180.9313
2016-10-19,277.0005,280.3995,276.4005,278.55,7137400,179.1304
2016-10-18,279.1995,280.9995,274.65,276.4995,7430600,177.8117
2016-10-17,277.05,280.0005,275.55,278.4495,7432500,179.0658
2016-10-14,274.0005,279.1995,271.80,277.05,9532500,178.1658
2016-10-13,268.3995,274.9005,265.2495,272.7495,14122900,175.4002
2016-10-12,266.9505,266.9505,266.9505,266.9505,000,171.671
2016-10-11,266.9505,266.9505,266.9505,266.9505,000,171.671
2016-10-10,269.40,270.00,263.55,266.9505,7032300,171.671
2016-10-07,270.4005,273.7005,266.70,267.3495,11598600,171.9276
2016-10-06,268.9995,273.45,265.9995,269.1495,9511000,173.0851
