Date,Open,High,Low,Close,Volume,Adj Close
2017-01-25,187.40,191.65,187.15,190.75,21241900,190.75
2017-01-24,182.60,187.85,181.05,187.15,17125700,187.15
2017-01-23,173.00,182.40,172.25,181.70,18223100,181.70
2017-01-20,175.60,178.35,169.50,171.65,12034300,171.65
2017-01-19,176.30,177.25,173.50,176.10,8384300,176.10
2017-01-18,171.80,177.35,171.60,177.00,13047900,177.00
2017-01-17,173.60,174.80,169.30,171.05,7373700,171.05
2017-01-16,172.00,174.35,169.90,172.60,9673400,172.60
2017-01-13,178.80,178.80,170.85,172.25,17430500,172.25
2017-01-12,175.60,178.60,172.40,177.00,14225100,177.00
2017-01-11,167.10,175.65,166.45,174.95,24145100,174.95
2017-01-10,159.15,165.40,158.00,164.40,15806800,164.40
2017-01-09,161.60,162.20,157.65,158.00,6143200,158.00
2017-01-06,162.45,163.80,160.10,160.75,6830900,160.75
2017-01-05,160.00,162.65,159.90,162.00,9921300,162.00
2017-01-04,158.90,161.60,157.45,158.90,7732000,158.90
2017-01-03,159.85,161.00,157.05,158.85,6841100,158.85
2017-01-02,155.85,159.75,154.20,158.85,9537100,158.85
2016-12-30,155.00,156.20,153.25,155.05,8199700,155.05
2016-12-29,153.10,155.55,152.30,154.75,7714000,154.75
2016-12-28,156.50,158.25,152.60,153.60,9007100,153.60
2016-12-27,150.30,156.60,147.85,155.55,10782100,155.55
2016-12-26,157.50,157.50,149.70,151.50,10229400,151.50
2016-12-23,161.00,162.10,158.85,159.30,9804100,159.30
2016-12-22,168.70,168.70,160.25,161.25,9593000,161.25
2016-12-21,168.00,171.00,166.55,168.80,6539500,168.80
2016-12-20,169.70,169.75,165.35,167.15,5435700,167.15
2016-12-19,169.40,171.75,168.10,169.15,5526600,169.15
2016-12-16,176.90,176.90,169.10,170.20,9584300,170.20
2016-12-15,173.40,177.40,173.20,176.10,6165300,176.10
2016-12-14,177.25,178.20,174.85,176.00,6198900,176.00
2016-12-13,181.55,182.65,175.25,176.95,9690900,176.95
2016-12-12,180.80,183.20,179.25,181.95,8051000,181.95
2016-12-09,180.45,183.45,179.05,182.10,9543300,182.10
2016-12-08,177.45,181.40,176.30,179.20,9432700,179.20
2016-12-07,176.50,176.80,172.45,175.05,6213800,175.05
2016-12-06,176.95,177.85,174.20,175.40,8668100,175.40
2016-12-05,168.50,175.40,167.80,174.50,9144400,174.50
2016-12-02,170.95,174.15,167.50,168.75,11034600,168.75
2016-12-01,176.80,177.50,169.70,171.35,7638000,171.35
2016-11-30,175.00,178.70,172.80,175.75,15095700,175.75
2016-11-29,179.70,180.85,174.80,175.40,9819400,175.40
2016-11-28,180.30,182.35,177.70,178.65,12519400,178.65
2016-11-25,182.90,184.80,178.85,180.50,17338800,180.50
2016-11-24,173.50,181.15,172.15,180.45,24353500,180.45
2016-11-23,168.95,174.30,168.00,173.70,15975500,173.70
2016-11-22,158.85,167.30,158.65,166.55,15431900,166.55
2016-11-21,166.50,170.80,156.10,157.35,16027100,157.35
2016-11-18,169.00,169.30,163.60,165.35,8775500,165.35
2016-11-17,164.00,169.80,162.00,168.30,10560500,168.30
2016-11-16,171.80,172.70,161.20,162.80,11909700,162.80
2016-11-15,175.70,180.65,166.50,167.75,30748000,167.75
2016-11-14,172.30,172.30,172.30,172.30,000,172.30
2016-11-11,174.10,178.10,171.05,172.30,13455000,172.30
2016-11-10,168.50,177.35,167.00,175.75,16275400,175.75
2016-11-09,150.70,163.65,150.70,162.10,11328400,162.10
2016-11-08,170.00,172.40,165.85,167.40,23431700,167.40
2016-11-07,162.75,168.75,161.40,167.60,13926700,167.60
2016-11-04,164.00,164.95,154.75,158.85,14042100,158.85
2016-11-03,156.95,166.40,156.75,162.80,26147200,162.80
2016-11-02,154.80,158.20,153.15,156.50,11309700,156.50
2016-11-01,150.50,159.50,149.70,156.95,17722400,156.95
2016-10-31,149.65,149.65,149.65,149.65,000,149.65
2016-10-28,148.50,150.40,148.00,149.65,4501900,149.65
2016-10-27,150.20,150.85,147.40,148.30,8386200,148.30
2016-10-26,149.90,152.25,148.60,150.20,6191800,150.20
2016-10-25,151.20,152.50,147.65,150.50,8898800,150.50
2016-10-24,152.15,153.15,150.40,150.85,5649400,150.85
2016-10-21,155.40,155.40,150.85,151.85,5801300,151.85
2016-10-20,151.80,156.25,151.65,155.25,8035600,155.25
2016-10-19,153.40,153.95,150.00,151.00,8197000,151.00
2016-10-18,152.00,153.35,149.30,152.35,10851500,152.35
2016-10-17,154.20,155.60,150.00,150.65,7752000,150.65
2016-10-14,155.75,156.35,153.20,154.60,5656400,154.60
2016-10-13,157.90,159.25,152.10,155.15,8680800,155.15
2016-10-12,160.75,160.75,160.75,160.75,000,160.75
2016-10-11,160.75,160.75,160.75,160.75,000,160.75
2016-10-10,158.85,162.80,158.80,160.75,8157900,160.75
2016-10-07,158.95,160.40,156.65,158.00,7263800,158.00
2016-10-06,158.00,161.70,156.10,158.35,13604000,158.35
