Date,Open,High,Low,Close,Volume,Adj Close
2016-10-28,774.15,781.20,760.00,763.15,2711400,757.5051
2016-10-27,784.80,786.65,771.30,774.30,2025300,768.5726
2016-10-26,801.70,803.85,787.60,790.85,1611700,779.0445
2016-10-25,806.75,811.50,802.50,804.55,1734500,792.54
2016-10-24,831.25,836.90,808.65,810.65,1707200,798.549
2016-10-21,823.00,848.70,821.25,831.75,5141200,819.334
2016-10-20,829.55,833.00,812.05,815.55,2488700,803.3758
2016-10-19,834.60,841.65,826.00,830.55,2139200,818.1519
2016-10-18,812.00,836.40,812.00,834.80,1326900,822.3385
2016-10-17,817.60,818.00,803.00,808.40,740000,796.3326
2016-10-14,804.00,822.50,799.85,812.70,1376100,800.5684
2016-10-13,809.80,825.10,790.65,803.30,2076000,791.3087
2016-10-12,813.00,813.00,813.00,813.00,000,800.8639
2016-10-11,813.00,813.00,813.00,813.00,000,800.8639
2016-10-10,802.00,815.85,802.00,813.00,769200,800.8639
2016-10-07,802.15,809.45,785.30,806.55,767900,794.5102
2016-10-06,816.00,816.75,797.20,801.55,1588700,789.5848
